Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080599,60,,Aggregated,27.300000,2.900000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,1991,217,630.0,589.8548303365087,3.6978999996790662,1456.0186000016984,9066.185334003014
1776080600,60,,Aggregated,27.000000,2.800000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2018,218,630.0,592.0490132309222,3.6978999996790662,1456.0186000016984,9067.126362735382
1776080601,60,,Aggregated,27.300000,2.600000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2043,220,630.0,591.7013127263845,3.6978999996790662,1456.0186000016984,9068.382770435634
1776080602,60,,Aggregated,26.700000,2.600000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2073,223,630.0,593.0925448625192,3.6978999996790662,1456.0186000016984,9072.317896767969
1776080603,60,,Aggregated,26.800000,2.700000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2101,227,630.0,593.7335400285631,3.6978999996790662,1456.0186000016984,9063.152784388387
1776080604,60,,Aggregated,26.900000,2.500000,630,790,850,890,1000,1100,1200,1300,1400,1500,1500,2133,232,630.0,592.6281940459586,3.6978999996790662,1456.0186000016984,9057.529770276606
1776080605,60,,Aggregated,26.700000,2.600000,630,780,850,890,1000,1100,1200,1300,1400,1500,1500,2159,237,630.0,591.7977617415553,3.6978999996790662,1456.0186000016984,9051.581287633164
1776080606,60,,Aggregated,27.600000,2.800000,630,790,850,890,1000,1100,1200,1300,1400,1500,1500,2186,242,630.0,593.3430280420927,3.6978999996790662,1456.0186000016984,9049.73055809698
1776080607,60,,Aggregated,27.500000,3.100000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2220,245,630.0,595.5828972522451,3.6978999996790662,1456.0186000016984,9051.730630630631
1776080608,60,,Aggregated,26.800000,2.900000,630,790,850,900,1000,1100,1200,1300,1400,1500,1500,2245,251,630.0,594.0902873051253,3.6978999996790662,1456.0186000016984,9045.875723830735
1776080609,60,,Aggregated,27.800000,3.100000,630,790,850,900,1000,1100,1200,1300,1400,1500,1500,2278,253,630.0,595.6455564530329,3.6978999996790662,1456.0186000016984,9047.913081650571
1776080610,60,,Aggregated,28.200000,3.400000,630,780,850,890,1000,1100,1200,1300,1400,1500,1500,2303,256,630.0,594.589985193235,3.6978999996790662,1456.0186000016984,9048.55405992184
1776080611,60,,Aggregated,27.300000,3.500000,630,780,850,890,1000,1100,1200,1300,1400,1500,1500,2323,259,630.0,593.5478435643682,3.6978999996790662,1456.0186000016984,9044.872148084374
1776080612,60,,Aggregated,28.500000,3.700000,630,790,850,900,1000,1100,1200,1300,1400,1500,1500,2351,263,630.0,596.4939342407491,3.6978999996790662,1456.0186000016984,9043.555082943429
1776080613,60,,Aggregated,28.300000,3.800000,640,790,860,900,1000,1100,1200,1300,1400,1500,1500,2387,267,640.0,598.2798217846652,3.6978999996790662,1456.0186000016984,9049.258483452031
1776080614,60,,Aggregated,27.100000,3.900000,630,780,850,900,1000,1100,1200,1300,1400,1500,1500,2409,274,630.0,595.4966568700745,3.6978999996790662,1456.0186000016984,9037.232461602325
1776080615,60,,Aggregated,29.100000,4.200000,630,790,860,900,1000,1100,1200,1300,1400,1500,1500,2443,276,630.0,597.3958215309232,3.6978999996790662,1456.0186000016984,9042.898485468686
1776080616,60,,Aggregated,27.600000,4.300000,640,790,860,900,1000,1100,1200,1300,1400,1500,1500,2470,279,640.0,598.9539019433324,3.6978999996790662,1456.0186000016984,9044.713765182187
1776080617,60,,Aggregated,28.400000,3.900000,640,790,860,900,1000,1100,1200,1300,1400,1500,1500,2495,280,640.0,600.1567920240602,3.6978999996790662,1456.0186000016984,9050.595991983968
1776080618,60,,Aggregated,28.200000,3.900000,640,790,860,900,1000,1100,1200,1300,1400,1500,1500,2520,285,640.0,600.3818206349387,3.6978999996790662,1456.0186000016984,9042.952777777778
1776080619,60,,Aggregated,27.400000,3.600000,640,800,870,900,1000,1100,1200,1300,1400,1500,1500,2550,288,640.0,602.3082045098217,3.6978999996790662,1456.0186000016984,9044.447058823529
1776080620,60,,Aggregated,27.100000,3.400000,640,800,870,900,1000,1100,1200,1300,1400,1500,1500,2578,292,640.0,602.9227550814744,3.6978999996790662,1456.0186000016984,9043.238944918541
